ID,FAvialNum,season,Ice.cover,depth,phyla,genus,species,sp.abrev,tissue.type,C13:0,i-14:0,C14:0,C14:1w5,i-15:0,a-15:0,C15:0,i-16:0,a-16:0,C16:0,C16:0,C16:1w?,C16:1w7c,C16:1w?,i-17:0,a-17:0,C16:2w6,C17:0,C16:3w4,C16:3w3,C17:1w9c,C16:4w3,17:1w?,C16:4w1,C18:0,C18:1w?,C18:1w9c,C18:1w7c,C18:2w?,C18:2w?,C18:2w6c,C18:2w?,C18:3w6,C18:3w3,C18:4w3,C18:4w1,C18:5w3,C20:0,C20:1w?,C20:1w?,C20:1w9,C20:1w?,C20:1w?,C20:2w?,C20:3w?,C20:2w6,C20:3w6,C20:4w6,C20:3w3,C20:4w3,C20:5w3,C22:0,C22:1w9c,C22:2?,C22:2?,C22:2w6,C22:3?,C22:4w6,C22:5w6,C22:4w3,C22:5w3,C22:6w3,C24:1w9
1467__CNEM.qgd,1467,winter,<=70%,5-20m,tunicate,Cnemidocarpa,sp.,CNEM,pharyngeal basket,0.1613189,0.10164549,12.3828331,0.00944836,0.99171472,0.15123425,1.72426402,0.47253062,0.05536542,4.93E-05,17.2239969,0.11927589,3.70879705,0.81254012,0.45804202,0.43189161,0.33569526,1.04050656,0.04481347,0.00676343,0.06953692,0.01169102,0.06048702,0.05648362,5.6379146,0.08207493,1.50853934,3.87148449,0.06110767,0.01996485,1.33821228,0.17888671,0.11372245,0.58992476,2.17304126,0.01025572,0.0459567,0.58810351,0,0.13895701,0.24965031,1.9624966,0,0,0.01921382,0.24158301,0.08025786,0.59635231,0.09337165,0.39369554,20.8064761,0.26096581,0.07574751,0,0,0.02622551,0.0010577,0.05195033,0.26183784,0.02289386,1.12991027,16.8601746,0.07706807
1475__STNE.qgd,1475,winter,<=70%,5-20m,echinoderm,Sterechinus,neumayeri,STNE,gonad,0.17875997,0.19738605,8.22972898,0.06328034,0.40796631,0.25238881,0.79652569,0.06982513,0.01261461,4.69E-05,16.4015682,0.14148771,3.39217291,0.33357272,0.24915264,0.07503761,1.06692875,0.26080324,0.53431568,0.21180591,0.00964611,2.06573297,0.57919938,1.35790804,7.53097256,0.71918171,0.45550456,4.89498797,0.08727688,0.13135456,0.66147812,0.487991,0.22530805,2.5821149,6.28522346,0.09765254,0,1.40608023,2.02408947,1.41997885,1.14467323,1.97219206,0,0,0.10254905,1.20401503,0.09741707,1.92230518,2.70201608,1.06691064,18.1596953,0.02714919,1.03720351,0.02719547,0.07040876,0.04405252,0.00569147,0.03163917,0.03991071,0.06074454,0.8152222,3.55476413,0.01719516
1476__STNE.qgd,1476,winter,<=70%,5-20m,echinoderm,Sterechinus,neumayeri,STNE,gonad,0.09194825,0.10709501,7.48120854,0.05816358,0.34056207,0.14962787,0.70553628,0.0569075,0.00869277,4.63E-05,16.1680607,0.15276066,2.86506218,0.22605253,0.19557059,0.05193493,0.91344224,0.33767679,0.49104332,0.12380448,0.0112123,1.28746019,0.54746687,1.2616996,9.28994647,0.64199006,0.3918431,4.54445783,0.06907109,0.09144212,0.49112829,0.43230343,0.20575956,1.70006913,4.96335822,0.07353939,0,1.00495826,1.7247288,1.47269034,1.21281989,1.89660394,0,0,0.10327507,1.47879707,0.07843807,2.74202982,2.42913831,0.58193499,21.8580222,0.01795076,1.42189696,0.03456787,0.07771398,0.03681403,0.00958679,0.02523968,0.04039014,0.03504444,0.84847371,4.3277261,0.01321463
1495__GOAN.qgd,1495,winter,<=70%,5-20m,amphipod,Gondogeneia,antarctica,GOAN,whole body,0.03265982,0.07336439,4.08065409,0.02764693,0.32946761,0.11452753,0.67508105,0.13238975,0.00480195,6.80E-05,23.7556951,0.03199816,4.4251106,0.16568765,0.44976011,0.13378644,1.08438946,0.50611,1.13830759,0.60621988,0.01412678,1.78636144,0.00649213,3.14094422,2.16888767,0.0209373,5.44173948,3.34869382,0.08304494,0.04275113,2.55978489,0.2877568,0.27264998,4.44219585,4.64710621,0.19545713,0.01843609,0.12355363,0,0.06747234,0.69957035,0.40765492,0,0,0.04213402,0.41483623,0.13042966,1.61947888,1.05195369,0.76337407,19.6307694,0.09945085,0.18220557,0.00973886,0.01139759,0.02037914,0.00097873,0.04903363,0.03263493,0.02025729,1.0302604,7.21284342,0.13450051
1496__GOAN.qgd,1496,winter,<=70%,5-20m,amphipod,Gondogeneia,antarctica,GOAN,whole body,0.03826648,0.08059359,4.20341266,0.03495292,0.36395125,0.11542794,0.68763823,0.15519066,0.00578352,6.67E-05,23.3191613,0.05079358,4.83459865,0.20930095,0.52028246,0.14776506,1.32111266,0.55958561,1.61137864,0.38075828,0.02283398,1.10467989,0.00910967,3.31919364,2.36923434,0.01723198,5.53589509,3.55317631,0.09290297,0.05802613,2.26468407,0.44950154,0.30491469,3.16564401,4.09265811,0.39388451,0.03101925,0.13239971,0,0.10472655,0.71954095,0.53675897,0,0,0.05913205,0.42906407,0.15898164,1.70212696,0.88088867,0.72425423,20.023245,0.11466933,0.16436014,0.02068824,0.01527302,0.029246,0.00205865,0.06222316,0.06621035,0.03084507,1.00622267,7.46137258,0.13110073
1497__GOAN.qgd,1497,winter,<=70%,5-20m,amphipod,Gondogeneia,antarctica,GOAN,whole body,0.03271997,0.08206216,4.30727194,0.03364887,0.39719249,0.12071992,0.68772387,0.1519507,0.00576507,6.62E-05,23.1340611,0.04761815,4.74437546,0.19705703,0.50661608,0.15025615,1.31321997,0.54054404,1.50301117,0.4402325,0.00984611,1.35278135,0.00625374,3.44656973,2.22050717,0.01422626,5.37394629,3.36867813,0.1062825,0.05488188,2.31864812,0.32966095,0.26676443,3.5753917,4.30295498,0.21289675,0.03497797,0.13788663,0,0.09771547,0.70659251,0.49269314,0,0,0.05256596,0.45906217,0.14485337,1.71071156,0.98195398,0.74577896,19.6520621,0.11808383,0.18457588,0.02065061,0.01897923,0.02530774,0.00274773,0.05912406,0.0584237,0.02333304,1.06991707,7.69857327,0.14702712
1498__GOAN.qgd,1498,winter,<=70%,5-20m,amphipod,Gondogeneia,antarctica,GOAN,whole body,0.05995569,0.10009977,5.04688178,0.05986762,0.39747943,0.14182064,1.01771068,0.20955134,0.01082062,7.76E-05,27.1158343,0.09587797,6.06760777,0.25927356,0.73683754,0.21033453,1.90323284,0.92851582,2.31722826,0.40501296,0.03795173,1.21716587,0.01358876,5.03557629,2.67263643,0.00312989,7.25901475,4.77359615,0.11931429,0.11167801,2.63359468,0.7793397,0.39686766,3.64607119,5.78320509,0.66528751,0.06992589,0.1597117,0,0.19827426,0.86638578,1.00717606,0,0,0.10228359,0.5329702,0.22678233,1.9797443,1.17207457,1.07290287,0.51494182,0.10702626,0.18531905,0.04862557,0.04247753,0.0342006,0.00794169,0.07758253,0.08423438,0.02767565,1.11257439,7.98201258,0.15511771
ANTSEA_040_PRGR_b3.qgd,ANTSEA_040,summer,<=40%,NA,amphipod,Prostebbingia,gracilis,PRGR,whole body,0.01144109,0,2.47280256,0.02912723,0.19603638,0.07933829,0.38733123,0,0,4.63E-05,23.3244818,0.04215046,3.30018196,0.09475931,0.28586499,0.0969753,0.53876777,0.39819989,0,0,0.04342552,0,0,1.78499604,2.44625492,0.68260557,10.792243,3.31698859,0.27115888,0,3.41348482,0.25362752,0.12402658,1.0371785,3.57473362,0.12280557,0.32092773,0.14507847,0.06269381,0,1.04389279,0.4895173,0,0,0,0.61428827,0.09698513,1.12439804,0.43166574,0.66659002,24.2582581,0.08382432,0.34528641,0.05367262,0,0.02934097,0,0,0,0.0444377,0.40834627,9.45753978,0.12432384
ANTSEA_041_PRGR_b3.qgd,ANTSEA_041,summer,<=40%,NA,amphipod,Prostebbingia,gracilis,PRGR,whole body,0.00887057,0,2.81674284,0.01621798,0.19490453,0.06970173,0.319058,0,0,4.49E-05,22.6403327,0.03826223,3.44248437,0.08940937,0.24738571,0.08993811,0.57318714,0.33447881,0,0,0.03381474,0,0,1.99348564,2.27357371,0.62511111,10.7306514,3.05316337,0.24917325,0,5.08855748,0.23323387,0.13989152,1.243794,4.04067871,0.12259166,0.39925718,0.14136385,0.04613837,0,1.00732874,0.4087236,0,0,0,0.65290232,0.09218727,0.96535315,0.41393369,0.64277498,23.3208899,0.09072308,0.33505025,0.04801336,0,0.03270846,0,0,0,0.02821827,0.36287603,8.89133724,0.1251296
ANTSEA_042_PRGR_b3.qgd,ANTSEA_042,summer,<=40%,NA,amphipod,Prostebbingia,gracilis,PRGR,whole body,0.01129374,0,2.47918314,0.02322669,0.19690029,0.06935522,0.35625172,0,0,4.78E-05,24.0956621,0.04154135,3.42050325,0.09225444,0.27278916,0.08734503,0.55497535,0.39593567,0,0,0.035419,0,0,1.97098339,2.52030795,0.67898638,9.53962501,3.4566322,0.27580449,0,3.0972918,0.26004932,0.11825282,1.01648856,3.53573551,0.11677004,0.29994809,0.13920819,0.0770206,0,0.99183411,0.46942747,0,0,0,0.56511902,0.08615828,0.88871033,0.39236495,0.56652844,25.0044004,0.08695731,0.33643332,0.05977218,0,0.02553207,0,0,0,0.04967043,0.40870956,9.51727069,0.12512704
ANTSEA_043_PRGR_b3.qgd,ANTSEA_043,summer,<=40%,NA,amphipod,Prostebbingia,gracilis,PRGR,whole body,0.01040178,0,2.58281051,0.02264293,0.20473999,0.07558351,0.3384111,0,0,4.51E-05,22.7098521,0.03999321,3.1987302,0.10700033,0.26104608,0.08880219,0.51919547,0.37991051,0,0,0.03534293,0,0,1.87639291,2.83104289,0.775697,12.1569786,3.19019571,0.25467813,0,4.51084526,0.22852604,0.13579775,1.09932935,3.87721621,0.15120492,0.38291095,0.17954549,0.05504128,0,1.11650606,0.4373677,0,0,0,0.66287934,0.09762795,1.08892357,0.44444785,0.65068607,22.5093793,0.12027088,0.33222469,0.05135457,0,0.03231855,0,0,0,0.03631049,0.38193939,8.52621328,0.14054778
ANTSEA_044_PRGR_b3.qgd,ANTSEA_044,summer,<=40%,NA,amphipod,Prostebbingia,gracilis,PRGR,whole body,0.01098135,0,2.88844973,0.02435863,0.21159641,0.08386221,0.38069292,0,0,4.69E-05,23.6451639,0.04050794,3.27314284,0.09746469,0.28051424,0.09781758,0.55592088,0.4124715,0,0,0.02476956,0,0,1.76938305,2.47575535,0.66344986,10.8264994,3.13587135,0.28744201,0,3.71824961,0.23418827,0.13309255,0.92506133,3.44666671,0.12673822,0.35255699,0.14151545,0.0501706,0,1.04789223,0.41555232,0,0,0,0.65566309,0.09560738,1.07834284,0.4507112,0.62559323,23.7937162,0.08264103,0.34163833,0.05619757,0,0.03733194,0,0,0,0.04056134,0.42716051,9.3559158,0.13352437
ANTSEA_045_PAFI_b3.qgd,ANTSEA_045,summer,<=40%,NA,amphipod,Paradexamine,fissicauda,PAFI,whole body,0.01173778,0,0.59474844,0.00617932,0.01785136,0.00752328,0.79388903,0,0,4.64E-05,23.3705109,0.00151561,0.41320722,0.01839918,0.06414878,0.02323818,0.0499641,2.26686032,0,0,0,0,0,0.07647089,5.28466486,1.44080012,9.64849075,1.34043367,0.0470753,0,4.30594774,0.02271228,0.10295942,3.06466437,0.10929943,0.01250472,0.0008692,0.29518663,0,0,3.07027397,0.20112732,0,0,0,0.50961847,1.76098523,6.06156076,0.11432104,0.14204763,28.6362397,0.22093255,2.22842583,0.0502234,0,0.04638871,0,0,0,0.27898965,0.33621774,2.2733245,0.23520487
ANTSEA_046_PAFI_b3.qgd,ANTSEA_046,summer,<=40%,NA,amphipod,Paradexamine,fissicauda,PAFI,whole body,0.03448474,0,0.88195725,0.00958484,0.01205984,0.00368409,1.40369005,0,0,5.43E-05,27.339644,0.00319064,0.4383034,0.00903971,0.0487974,0.01467952,0.05580906,2.61933649,0,0,0,0,0,0.0344124,4.04974008,1.11533895,8.33003031,1.73698655,0.03672723,0,0.52491052,0.04698636,0.26837797,0.1696955,0.19798239,0.00084481,0.00202548,0.16737809,0,0,1.75410491,0.21985958,0,0,0,0.26322644,2.29814376,9.13527271,0.05724291,0.19629019,33.2170287,0.158961,0.42747589,0.06042321,0,0.00780996,0,0,0,0.04991606,0.45990157,1.23387571,0.2052989
ANTSEA_047_PAFI_b3.qgd,ANTSEA_047,summer,<=40%,NA,amphipod,Paradexamine,fissicauda,PAFI,whole body,0.01538039,0,0.71458769,0.0101458,0.0119262,0.00276122,0.97893286,0,0,5.14E-05,25.8762458,0.00353948,0.53108198,0.01086365,0.03789661,0.00975134,0.06084992,2.87719246,0,0,0,0,0,0.11846954,6.16941742,1.67146987,7.90156664,1.32223759,0.03979073,0,0.47484831,0.02126531,0.13485207,0.12499412,0.1299231,0.01494684,0.0013966,0.2501375,0,0,1.88624455,0.16964275,0,0,0,0.27040422,2.12138901,7.44682869,0.0548193,0.17802591,34.1136188,0.23360571,0.42244196,0.05325923,0,0.00112652,0,0,0,0.13484496,0.44224671,2.1745132,0.21245767
ANTSEA_048_PRBR_b3.qgd,ANTSEA_048,summer,<=40%,NA,amphipod,Prostebbingia,brevicornis,PRBR,whole body,0.00873206,0,2.2537397,0.01626698,0.14773298,0.04093348,0.36523636,0,0,5.10E-05,25.7023771,0.03886783,4.16860353,0.13969338,0.3013734,0.10399835,0.88027134,0.5400262,0,0,0.02529637,0,0,1.72830214,2.80463403,0.77885505,9.68566464,3.36007826,0.288913,0,2.80833107,0.22602027,0.15160607,1.36124269,2.97369639,0.06488405,0.14137955,0.15932878,0.04098434,0,0.81314951,0.39147948,0,0,0,0.53159538,0.08808347,3.93571733,0.41917404,0.33429076,23.8344716,0.0782912,0.26809612,0.06443414,0,0.05664884,0,0,0,0.03500257,0.37704733,6.61149481,0.08734797
ANTSEA_049_BOGI_b3.qgd,ANTSEA_049,summer,<=40%,NA,amphipod,Bovalia,gigantea,BOGI,whole body,0.00966471,0,1.88331048,0.01278561,0.10069493,0.0272688,0.24988007,0,0,5.39E-05,27.1631198,0.03978363,1.66185522,0.11376521,0.26085008,0.05712735,0.18726078,0.4352454,0,0,0.02052016,0,0,0.45034652,2.71437522,0.73388645,13.3785297,2.21912111,0.34176776,0,3.83549594,0.07807798,0.134879,1.51810649,2.51981383,0.08555563,0.06818067,0.19737332,0.015969,0,1.06437871,0.18469185,0,0,0,0.75356998,0.13874627,3.53022081,0.37281704,0.47109927,22.0447338,0.06529236,0.14299194,0.03186162,0,0.03095208,0,0,0,0.00855383,0.34919334,9.69209397,0.04436257
ANTSEA_050_BOGI_b3.qgd,ANTSEA_050,summer,<=40%,NA,amphipod,Bovalia,gigantea,BOGI,whole body,0.00975838,0,0.84312525,0.01195113,0.04737494,0.01967705,0.35675147,0,0,6.03E-05,30.3885032,0.02917896,0.64373886,0.04631704,0.23710553,0.05535732,0.03830901,0.68615126,0,0,0.01023283,0,0,0.02971112,2.66464662,0.7476188,14.9177856,2.97193939,0.28268524,0,2.01136737,0.04254064,0.03011505,0.68537547,0.39674031,0.02179927,0.02058108,0.14077199,0.0078285,0,0.86923949,0.13047504,0,0,0,0.40051671,0.04769552,3.59556522,0.24756277,0.13632879,22.573638,0.0796571,0.11642734,0.04259193,0,0.00988661,0,0,0,0.02274177,0.35826459,12.4833649,0.02967907
ANTSEA_051_BOGI_b3.qgd,ANTSEA_051,summer,<=40%,NA,amphipod,Bovalia,gigantea,BOGI,whole body,0.00757787,0,0.94928416,0.00935076,0.08461241,0.01590061,0.24942348,0,0,5.95E-05,29.9789993,0.02898183,1.01046118,0.07172818,0.26675225,0.04848978,0.09079906,0.47701209,0,0,0.01509419,0,0,0.14292695,3.09258519,0.86059041,13.886445,2.18307409,0.50388861,0,3.08043966,0.06259287,0.06369477,0.8395989,0.74952623,0.04864367,0.01245332,0.2035561,0.30488785,0,1.05187171,0.11641978,0,0,0,0.70884825,0.10532075,3.56971424,0.27218172,0.23948791,22.4702802,0.0792999,0.11262777,0.02687652,0,0.02197645,0,0,0,0.01937867,0.32173646,11.1403675,0.0460459
ANTSEA_052_BOGI_b3.qgd,ANTSEA_052,summer,<=40%,NA,amphipod,Bovalia,gigantea,BOGI,whole body,0.00574126,0,0.499582,0.00663118,0.0311783,0.00898578,0.18221227,0,0,5.79E-05,29.1624427,0.02333583,0.51506918,0.04793856,0.23038568,0.05605296,0.03280365,0.49138109,0,0,0.0090414,0,0,0.03868087,2.97698046,0.83264285,13.8777661,2.42584457,0.38534398,0,2.60342182,0.05529899,0.0320126,0.54041352,0.34389446,0.03217328,0,0.17883797,0,0,1.0652657,0.12733971,0,0,0,0.62486376,0.06003908,3.12991171,0.21569573,0.14157234,24.615479,0.09588949,0.11789043,0.03328569,0,0.01034539,0,0,0,0.02425047,0.32302446,13.4646613,0.0377724
ANTSEA_053_BOGI_b3.qgd,ANTSEA_053,summer,<=40%,NA,amphipod,Bovalia,gigantea,BOGI,whole body,0.00630423,0,0.58105838,0.00752181,0.05550194,0.01783726,0.25300357,0,0,5.87E-05,29.5638212,0.02647777,0.54658908,0.04615685,0.27915994,0.06309792,0.03228136,0.51484543,0,0,0.0129793,0,0,0.0314099,3.25441025,0.92235207,13.3855484,2.17780233,0.39720356,0,2.10802934,0.04280078,0.03278818,0.5031208,0.34427893,0.03094017,0,0.18005375,0,0,1.210956,0.14828537,0,0,0,0.64657292,0.05616327,3.90773241,0.27043909,0.16743292,23.483404,0.08628142,0.12768537,0.0326213,0,0.01239214,0,0,0,0.03383888,0.30138544,13.7342959,0.04855493
ANTSEA_054_PAFI_b3.qgd,ANTSEA_054,summer,<=40%,NA,amphipod,Paradexamine,fissicauda,PAFI,whole body,0.02013069,0,0.56229194,0,0.00800163,0.00257774,0.75726336,0,0,5.35E-05,26.9488096,0.00928797,0.31911321,0.01541074,0.04811615,0.01255446,0.0124633,2.27162802,0,0,0,0,0,0.00743949,4.50796276,1.24603143,11.6927147,2.36239084,0.07955041,0,0.67670515,0.01944701,0.09418124,0.22894798,0.01317231,0.01252914,0,0.08448306,0,0,2.42472255,0.21299029,0,0,0,0.35787048,0.78785188,8.1802411,0.09750344,0.14296588,32.1206141,0.06757328,0.38537989,0.07618263,0,0.00880686,0,0,0,0.03866612,0.47505895,1.82717785,0.17705384
ANTSEA_076_PRBR_b5.qgd,ANTSEA_076,summer,<=40%,NA,amphipod,Prostebbingia,brevicornis,PRBR,whole body,0.01052833,0,2.52247458,0.01248626,0.0502165,0.01745674,0.28664565,0,0,5.02E-05,25.3138361,0.01852915,4.59524784,0.09477724,0.22230534,0.07297745,0.77635106,0.4669934,0,0,0.01203683,0,0,1.65788755,3.51238703,0.85071241,8.9695075,3.98384808,0.2149987,0,4.37441095,0.20446592,0.18678223,0.99594645,1.71600697,0.12017251,0.04195759,0.15028906,0.0214616,0,0.60619345,0.26052506,0,0,0,0.62379703,0.10906569,4.48245318,0.31912506,0.21408648,25.3973819,0.05938763,0.18854882,0.06272946,0,0.04806722,0,0,0,0.04980711,0.18615925,5.15486477,0.04190864
ANTSEA_077_PRBR_b5.qgd,ANTSEA_077,summer,<=40%,NA,amphipod,Prostebbingia,brevicornis,PRBR,whole body,0.01303329,0,3.99834722,0.01378462,0.06089154,0.02317473,0.33845466,0,0,4.83E-05,24.3432028,0.02552992,4.99524687,0.13077145,0.2646433,0.07989255,1.24709899,0.53230418,0,0,0.01568595,0,0,2.72448245,3.78607936,0.86259234,7.98393716,3.84228812,0.23737765,0,2.13349779,0.24699469,0.25206387,0.92847026,2.173027,0.17092626,0.04683705,0.19549632,0.04582199,0,0.66783816,0.44538286,0,0,0,0.54732774,0.16287015,4.74381473,0.441525,0.27794339,24.2679746,0.08562106,0.21234453,0.06732232,0,0.05827568,0,0,0,0.02803231,0.296834,5.02108039,0.04039401
ANTSEA_078_PRBR_b5.qgd,ANTSEA_078,summer,<=40%,NA,amphipod,Prostebbingia,brevicornis,PRBR,whole body,0.00983899,0,3.0238625,0.00748559,0.0597024,0.02466653,0.30346738,0,0,5.17E-05,26.0212063,0.01612025,3.7345569,0.09845067,0.28628644,0.09909703,0.74187974,0.52513469,0,0,0.00274011,0,0,1.40436253,3.79952959,0.93924513,8.9609334,4.46517787,0.20196723,0,2.64628505,0.23692023,0.16357804,0.62435878,0.96461326,0.10432313,0.00844131,0.17456611,0.02621889,0,0.63861178,0.26150389,0,0,0,0.50571083,0.1145654,4.38035594,0.24488644,0.15698741,27.5177161,0.07152465,0.19874097,0.06274083,0,0.03905764,0,0,0,0.06729847,0.18354882,5.2758311,0.04454891
ANTSEA_079_PRBR_b5.qgd,ANTSEA_079,summer,<=40%,NA,amphipod,Prostebbingia,brevicornis,PRBR,whole body,0.01046499,0,1.71457675,0.01095907,0.06793321,0.02678351,0.39074549,0,0,5.15E-05,25.9304627,0.0198972,2.37613211,0.09308693,0.40159134,0.15415442,0.3874962,0.76848695,0,0,0.01173451,0,0,0.59928354,4.2802624,1.01225598,11.872292,4.13226345,0.27067262,0,3.10250864,0.2054157,0.1294742,0.75613826,1.15146776,0.0673808,0.01061939,0.20778662,0.04752477,0,0.84566709,0.25746272,0,0,0,0.70637639,0.12039883,5.12443008,0.33498941,0.20135323,24.7788577,0.10155499,0.2220293,0.05997982,0,0.0413144,0,0,0,0.05494976,0.29219276,5.94347493,0.06000041
ANTSEA_085_NACO_b5.qgd,ANTSEA_085,summer,<=40%,NA,mollusc,Nacella,concinna,NACO,foot,0,0.0082378,1.81533825,0.00621279,0.07875506,0.01726082,0.42558312,0.03332316,0.00100103,4.77E-05,24.0094048,0.0188496,0.37904458,0.05563961,0.32004832,0.07282237,0.01998838,0.81500991,0,0,0.00275971,0,0,0,9.05608758,0.14483657,1.12290815,8.64507444,0.05503349,0,0.14744475,0.5344057,0.16083921,0.42238718,0.21844415,0.05337583,0,0.09384392,1.32781548,0,1.77421352,1.38522296,0.1081935,0,0.01789909,2.0219859,0.10791798,3.85088852,3.15725994,0.38433441,30.2610759,0.00575361,0,0.46863185,0.13999674,0,0.05842688,0.13560233,0,0.03138998,1.91321842,0.33062797,0
ANTSEA_086_NACO_b5.qgd,ANTSEA_086,summer,<=40%,NA,mollusc,Nacella,concinna,NACO,foot,0,0.02336684,2.23172078,0.01113256,0.13564893,0.03600679,0.30392687,0.06541604,0.0005167,4.75E-05,23.9344388,0.02684282,0.43121891,0.07097164,0.60120923,0.10881891,0.02550623,0.60847294,0,0,0.01065856,0,0,0.00407382,10.2055214,0.14394176,1.20271311,8.95210323,0.06656901,0,0.1363706,0.6319081,0.19259705,0.28949768,0.1772711,0.09343318,0,0.1668346,1.3659308,0,1.81790316,1.91786983,0.17987596,0,0.02823066,1.26116009,0.08247998,3.19671732,1.84509614,0.22715623,28.9653332,0.01922042,0,0.52852949,0.19938249,0,0.03659609,0.12110871,0,0.00946716,2.10743073,0.52828181,0
ANTSEA_087_NACO_b5.qgd,ANTSEA_087,summer,<=40%,NA,mollusc,Nacella,concinna,NACO,foot,0,0.01542718,1.98803804,0.02184924,0.10878988,0.03133162,0.39191734,0.07076408,0.00285099,5.09E-05,25.6259059,0.03728479,0.4272638,0.06538863,0.71928754,0.15337589,0.02633715,1.02271944,0,0,0.00955355,0,0,0.0262576,10.3887548,0.19141843,1.66865565,7.34153728,0.09551036,0,0.17541771,0.55693584,0.17136519,0.41894945,0.1931935,0.07511383,0,0.1519776,1.42298881,0,2.47739153,2.16580855,0.11905094,0,0.00418648,1.72580529,0.14180027,3.11157629,2.38849999,0.33244421,25.734185,0.01885591,0,0.74914133,0.17841941,0,0.04629829,0.11240699,0,0.02524029,1.67973727,0.77660882,0
ANTSEA_088_NACO_b5.qgd,ANTSEA_088,summer,<=40%,NA,mollusc,Nacella,concinna,NACO,foot,0,0.02140257,2.3516411,0.06134352,0.09675175,0.02838426,0.32454087,0.05211277,0.00226828,4.77E-05,24.0520364,0.0183846,0.68908805,0.0751262,0.50788325,0.10254547,0.03569273,0.63279627,0,0,0.00763142,0,0,0.00681637,10.7831219,0.14072178,1.40548773,9.83045976,0.07157769,0,0.13064139,0.80584295,0.25043348,0.2143909,0.21433323,0.1106959,0,0.18905921,1.49311638,0,1.8671442,2.3841121,0.15624219,0,0.02330177,1.20714011,0.07193523,2.32589035,1.78063816,0.17965546,27.759563,0.0175388,0,0.59718427,0.25722294,0,0.04233994,0.09628271,0,0.01520132,2.27674941,0.46444761,0
ANTSEA_089_NACO_b5.qgd,ANTSEA_089,summer,<=40%,NA,mollusc,Nacella,concinna,NACO,foot,0,0.01093121,1.54849643,0.0100246,0.07171155,0.02041279,0.51097611,0.05745613,0.00227596,4.41E-05,22.2014523,0.01920398,0.23327622,0.10137928,0.53530335,0.137686,0.01474178,1.03795474,0,0,0.00355087,0,0,0.00998683,9.7263759,0.19370666,1.4916636,6.7679237,0.10769718,0,0.09971244,0.34715909,0.11866144,0.26351529,0.10241337,0.05360305,0,0.15754632,1.65485259,0,2.90213406,1.7596883,0.1173582,0,0.0237984,1.65615112,0.06720686,3.49447801,2.97205601,0.19312587,29.8456292,0.00649262,0,0.71617588,0.17550372,0.02124857,0.0381341,0.15026043,0,0.02017197,2.26064453,0.26211761,0
ANTSEA_090_NACOgonad_b5.qgd,ANTSEA_090,summer,<=40%,NA,mollusc,Nacella,concinna,NACO,gonad,0.01512481,0.04395065,5.73577872,1.32742994,0.1569592,0.06370152,0.56698956,0.09680384,0.00190476,4.92E-05,24.7660481,0.0425887,3.55919834,0.57632218,0.6392939,0.17131888,0.15677792,0.40363824,0,0,0.00936327,0,0,0.06597299,5.70799952,0.00061553,9.03517303,7.5864626,0.01171058,0,0.80136534,1.82294521,0.49331132,1.25594162,0.96752679,0.36010105,0,0.15838971,2.42972218,0,1.26222259,1.65354978,0.39781957,0,0.07075436,1.80701009,0.32771814,1.91053174,1.84717409,1.42126159,11.9212739,0.05102167,0.05278982,0.85248831,0.65620711,0.03884257,0.13180989,0.15360887,0,0.08109052,1.57360097,0.6856812,0
ANTSEA_091_NACOgonad_b6.qgd,ANTSEA_091,summer,<=40%,NA,mollusc,Nacella,concinna,NACO,gonad,0.00880772,0.03895153,2.81168352,0.05925986,0.21459562,0.05617657,0.22013425,0.09340183,0.00295864,5.19E-05,26.1643573,0.03011089,0.93899487,0.11506013,0.77332033,0.17757967,0.09069954,0.57451276,0,0,0.01706981,0,0,0.061393,7.33196159,0.33517321,2.44369008,10.1253829,0.1141382,0,0.18235394,0.63744858,0.18701533,0.36281699,0.25845784,0.17699876,0,0.15559446,0.99367565,0,1.356114,1.6496522,0.16862848,0,0.05279694,0.67858734,0.07402014,0.93199808,2.13938035,0.387147,29.3418164,0.01285528,0.00762238,0.21258713,0.08922728,0.00687214,0.02188407,0.0364468,0,0.00962382,0.68808181,0.31206382,0
