sample,batch,FA,proportion,species
IRCO_13F1251_0094,batch_4,17:0,4.9590723473554e-4,I. cordata
IRCO_13F1251_0094,batch_4,16:3w4,0,I. cordata
IRCO_13F1251_0094,batch_4,16:3w3,0,I. cordata
IRCO_13F1251_0094,batch_4,17:1w9c,0,I. cordata
IRCO_13F1251_0094,batch_4,17:1w7c,0,I. cordata
IRCO_13F1251_0094,batch_4,16:4w3,0,I. cordata
IRCO_13F1251_0094,batch_4,16:4w1,0,I. cordata
IRCO_13F1251_0094,batch_4,17:2,0,I. cordata
IRCO_13F1251_0094,batch_4,18:0,0.00743095563160827,I. cordata
IRCO_13F1251_0094,batch_4,18:1w9t,0,I. cordata
IRCO_13F1251_0094,batch_4,18:1w9c,0.0230137690786533,I. cordata
IRCO_13F1251_0094,batch_4,18:1w8c,0,I. cordata
IRCO_13F1251_0094,batch_4,18:1w7c,0.00353869607008822,I. cordata
IRCO_13F1251_0094,batch_4,18:1w5c,0,I. cordata
IRCO_13F1251_0094,batch_4,18:1w6c,0,I. cordata
IRCO_13F1251_0094,batch_4,"18:2w7,12c",0,I. cordata
IRCO_13F1251_0094,batch_4,18:2w6t,0,I. cordata
IRCO_13F1251_0094,batch_4,18:2w6c,0.0110186301940161,I. cordata
IRCO_13F1251_0094,batch_4,18:2w3,0,I. cordata
IRCO_13F1251_0094,batch_4,18:2,0,I. cordata
IRCO_13F1251_0094,batch_4,18:3w6,0.00180761248216877,I. cordata
IRCO_13F1251_0094,batch_4,18:3w4,0,I. cordata
IRCO_13F1251_0094,batch_4,19:0,0.431044405125599,I. cordata
IRCO_13F1251_0094,batch_4,18:3w3,6.2753693284436e-4,I. cordata
IRCO_13F1251_0094,batch_4,18:4w3c,0,I. cordata
IRCO_13F1251_0094,batch_4,18:4w1,4.1478660683127e-4,I. cordata
IRCO_13F1251_0094,batch_4,18:5w3,0,I. cordata
IRCO_13F1251_0094,batch_4,20:0,2.1275032601308e-4,I. cordata
IRCO_13F1251_0094,batch_4,20:1w11,0,I. cordata
IRCO_13F1251_0094,batch_4,20:1w9,0,I. cordata
IRCO_13F1251_0094,batch_4,20:1w7,0,I. cordata
IRCO_13F1251_0094,batch_4,20:1w5,0,I. cordata
IRCO_13F1251_0094,batch_4,20:2w6,0,I. cordata
IRCO_13F1251_0094,batch_4,20:3n7,0,I. cordata
IRCO_13F1251_0094,batch_4,20:3w6,6.3059808861433e-4,I. cordata
IRCO_13F1251_0094,batch_4,20:4w6,0.0517595523365802,I. cordata
IRCO_13F1251_0094,batch_4,20:3w3,0,I. cordata
IRCO_13F1251_0094,batch_4,20:4w3,0,I. cordata
IRCO_13F1251_0094,batch_4,20:5w3,0.287294060745575,I. cordata
IRCO_13F1251_0094,batch_4,21:0,0,I. cordata
IRCO_13F1251_0094,batch_4,22:0,0,I. cordata
IRCO_13F1251_0094,batch_4,22:1w9c,0,I. cordata
IRCO_13F1251_0094,batch_4,22:1w7c,0,I. cordata
IRCO_13F1251_0094,batch_4,22:2w6,0,I. cordata
IRCO_13F1251_0094,batch_4,21:5w3,0,I. cordata
IRCO_13F1251_0094,batch_4,23:0,0,I. cordata
IRCO_13F1251_0094,batch_4,22:4w6,0,I. cordata
IRCO_13F1251_0094,batch_4,22:5w6,0,I. cordata
IRCO_13F1251_0094,batch_4,22:3w6,0,I. cordata
IRCO_13F1251_0094,batch_4,22:6w4,0,I. cordata
IRCO_13F1251_0094,batch_4,22:5w3,0,I. cordata
IRCO_13F1251_0094,batch_4,22:6w3,0,I. cordata
IRCO_13F1251_0094,batch_4,24:0,0,I. cordata
IRCO_13F1251_0094,batch_4,24:1,0,I. cordata
IRCO_13F1251_0094,batch_4,24:1w9,0,I. cordata
IRCO_13F1251_0094,batch_4,24:1w7,0,I. cordata
IRCO_13F1251_0094,batch_4,26:0,0,I. cordata
IRCO_13F1251_0094,batch_4,26:4w2,0,I. cordata
IRCO_13F1251_0094,batch_4,27:0,0,I. cordata
IRCO_13F1251_0094,batch_4,28:0,0,I. cordata
IRCO_13F1251_0094,batch_4,29:0,0,I. cordata
IRCO_14F1320_0095,batch_4,8:0,1.0795376934906e-4,I. cordata
IRCO_14F1320_0095,batch_4,9:0,6.8297282649405e-4,I. cordata
IRCO_14F1320_0095,batch_4,10:0,5.29e-5,I. cordata
IRCO_14F1320_0095,batch_4,11:0,3.75e-5,I. cordata
IRCO_14F1320_0095,batch_4,11:1,7.05e-5,I. cordata
IRCO_14F1320_0095,batch_4,12:0,4.7147156409589e-4,I. cordata
IRCO_14F1320_0095,batch_4,13:0,4.85e-5,I. cordata
IRCO_14F1320_0095,batch_4,13:1,0,I. cordata
IRCO_14F1320_0095,batch_4,i-14:0,0,I. cordata
IRCO_14F1320_0095,batch_4,14:0,0.00731662179608635,I. cordata
IRCO_14F1320_0095,batch_4,14:1,0,I. cordata
IRCO_14F1320_0095,batch_4,14:1w5,0,I. cordata
IRCO_14F1320_0095,batch_4,i-15:0,0,I. cordata
IRCO_14F1320_0095,batch_4,a-15:0,0,I. cordata
IRCO_14F1320_0095,batch_4,15:0,8.0855170104296e-4,I. cordata
IRCO_14F1320_0095,batch_4,15:1w7,0,I. cordata
IRCO_14F1320_0095,batch_4,15:1w5,0,I. cordata
IRCO_14F1320_0095,batch_4,i-16:0,0,I. cordata
IRCO_14F1320_0095,batch_4,16:0,0.128537689084332,I. cordata
IRCO_14F1320_0095,batch_4,16:1w13,0,I. cordata
IRCO_14F1320_0095,batch_4,16:1w9,0,I. cordata
IRCO_14F1320_0095,batch_4,16:1w7t,0,I. cordata
IRCO_14F1320_0095,batch_4,16:1w8c,0,I. cordata
IRCO_14F1320_0095,batch_4,16:1w7c,0.00348977082956964,I. cordata
IRCO_14F1320_0095,batch_4,16:1w6c,0,I. cordata
IRCO_14F1320_0095,batch_4,16:1w5t,0,I. cordata
IRCO_14F1320_0095,batch_4,16:1w5c,0,I. cordata
IRCO_14F1320_0095,batch_4,16:2w6,0,I. cordata
IRCO_14F1320_0095,batch_4,14:4w3,0,I. cordata
IRCO_14F1320_0095,batch_4,i-17:0,0,I. cordata
IRCO_14F1320_0095,batch_4,a-17:0,0,I. cordata
IRCO_14F1320_0095,batch_4,16:2w5,0,I. cordata
IRCO_14F1320_0095,batch_4,16:2w4,0,I. cordata
IRCO_14F1320_0095,batch_4,17:0,4.4283076814614e-4,I. cordata
IRCO_14F1320_0095,batch_4,16:3w4,0,I. cordata
IRCO_14F1320_0095,batch_4,16:3w3,0,I. cordata
IRCO_14F1320_0095,batch_4,17:1w9c,0,I. cordata
IRCO_14F1320_0095,batch_4,17:1w7c,0,I. cordata
IRCO_14F1320_0095,batch_4,16:4w3,0,I. cordata
IRCO_14F1320_0095,batch_4,16:4w1,0,I. cordata
IRCO_14F1320_0095,batch_4,17:2,0,I. cordata
IRCO_14F1320_0095,batch_4,18:0,0.00872222393577412,I. cordata
IRCO_14F1320_0095,batch_4,18:1w9t,0,I. cordata
IRCO_14F1320_0095,batch_4,18:1w9c,0.0143953046719748,I. cordata
IRCO_14F1320_0095,batch_4,18:1w8c,0,I. cordata
IRCO_14F1320_0095,batch_4,18:1w7c,0.00152677473793672,I. cordata
IRCO_14F1320_0095,batch_4,18:1w5c,0,I. cordata
IRCO_14F1320_0095,batch_4,18:1w6c,0,I. cordata
IRCO_14F1320_0095,batch_4,"18:2w7,12c",0,I. cordata
IRCO_14F1320_0095,batch_4,18:2w6t,0,I. cordata
IRCO_14F1320_0095,batch_4,18:2w6c,0.00408241499191448,I. cordata
IRCO_14F1320_0095,batch_4,18:2w3,0,I. cordata
IRCO_14F1320_0095,batch_4,18:2,0,I. cordata
IRCO_14F1320_0095,batch_4,18:3w6,0,I. cordata
IRCO_14F1320_0095,batch_4,18:3w4,0,I. cordata
IRCO_14F1320_0095,batch_4,19:0,0.625796985225756,I. cordata
IRCO_14F1320_0095,batch_4,18:3w3,4.8909666929574e-4,I. cordata
IRCO_14F1320_0095,batch_4,18:4w3c,0,I. cordata
IRCO_14F1320_0095,batch_4,18:4w1,5.1994060339547e-4,I. cordata
IRCO_14F1320_0095,batch_4,18:5w3,0,I. cordata
IRCO_14F1320_0095,batch_4,20:0,2.8861109764748e-4,I. cordata
IRCO_14F1320_0095,batch_4,20:1w11,0,I. cordata
IRCO_14F1320_0095,batch_4,20:1w9,0,I. cordata
IRCO_14F1320_0095,batch_4,20:1w7,0,I. cordata
IRCO_14F1320_0095,batch_4,20:1w5,0,I. cordata
IRCO_14F1320_0095,batch_4,20:2w6,0,I. cordata
IRCO_14F1320_0095,batch_4,20:3n7,0,I. cordata
IRCO_14F1320_0095,batch_4,20:3w6,4.5384645889605e-4,I. cordata
IRCO_14F1320_0095,batch_4,20:4w6,0.033798342358856,I. cordata
IRCO_14F1320_0095,batch_4,20:3w3,0,I. cordata
IRCO_14F1320_0095,batch_4,20:4w3,0,I. cordata
IRCO_14F1320_0095,batch_4,20:5w3,0.16785929878519,I. cordata
IRCO_14F1320_0095,batch_4,21:0,0,I. cordata
IRCO_14F1320_0095,batch_4,22:0,0,I. cordata
IRCO_14F1320_0095,batch_4,22:1w9c,0,I. cordata
IRCO_14F1320_0095,batch_4,22:1w7c,0,I. cordata
IRCO_14F1320_0095,batch_4,22:2w6,0,I. cordata
IRCO_14F1320_0095,batch_4,21:5w3,0,I. cordata
IRCO_14F1320_0095,batch_4,23:0,0,I. cordata
IRCO_14F1320_0095,batch_4,22:4w6,0,I. cordata
IRCO_14F1320_0095,batch_4,22:5w6,0,I. cordata
IRCO_14F1320_0095,batch_4,22:3w6,0,I. cordata
IRCO_14F1320_0095,batch_4,22:6w4,0,I. cordata
IRCO_14F1320_0095,batch_4,22:5w3,0,I. cordata
IRCO_14F1320_0095,batch_4,22:6w3,0,I. cordata
IRCO_14F1320_0095,batch_4,24:0,0,I. cordata
IRCO_14F1320_0095,batch_4,24:1,0,I. cordata
IRCO_14F1320_0095,batch_4,24:1w9,0,I. cordata
IRCO_14F1320_0095,batch_4,24:1w7,0,I. cordata
IRCO_14F1320_0095,batch_4,26:0,0,I. cordata
IRCO_14F1320_0095,batch_4,26:4w2,0,I. cordata
IRCO_14F1320_0095,batch_4,27:0,0,I. cordata
IRCO_14F1320_0095,batch_4,28:0,0,I. cordata
IRCO_14F1320_0095,batch_4,29:0,0,I. cordata
PLCA_07F0515_0045,batch_4,8:0,3.32e-5,P. cartilagineum
PLCA_07F0515_0045,batch_4,9:0,1.4905491045119e-4,P. cartilagineum
PLCA_07F0515_0045,batch_4,10:0,1.4968119158754e-4,P. cartilagineum
PLCA_07F0515_0045,batch_4,11:0,6.51e-5,P. cartilagineum
PLCA_07F0515_0045,batch_4,11:1,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,12:0,0.00621083002917844,P. cartilagineum
PLCA_07F0515_0045,batch_4,13:0,3.1376684931112e-4,P. cartilagineum
PLCA_07F0515_0045,batch_4,13:1,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,i-14:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,14:0,0.0373019307621153,P. cartilagineum
PLCA_07F0515_0045,batch_4,14:1,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,14:1w5,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,i-15:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,a-15:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,15:0,0.00293851109175207,P. cartilagineum
PLCA_07F0515_0045,batch_4,15:1w7,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,15:1w5,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,i-16:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:0,0.183249860495877,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:1w13,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:1w9,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:1w7t,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:1w8c,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:1w7c,0.00961216288069282,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:1w6c,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:1w5t,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:1w5c,5.0165119021598e-4,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:2w6,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,14:4w3,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,i-17:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,a-17:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:2w5,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:2w4,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,17:0,0.00101708056543166,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:3w4,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:3w3,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,17:1w9c,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,17:1w7c,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:4w3,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,16:4w1,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,17:2,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:0,0.0174294040246078,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:1w9t,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:1w9c,0.00590082086668541,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:1w8c,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:1w7c,0.00241995031085464,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:1w5c,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:1w6c,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,"18:2w7,12c",0,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:2w6t,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:2w6c,0.00697113532870679,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:2w3,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:2,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:3w6,0.00359735884719179,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:3w4,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,19:0,0.19707376401852,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:3w3,0.00415287021513383,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:4w3c,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:4w1,0.00824937512799621,P. cartilagineum
PLCA_07F0515_0045,batch_4,18:5w3,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:0,0.00223394481335883,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:1w11,3.2879759658351e-4,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:1w9,2.5740154703966e-4,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:1w7,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:1w5,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:2w6,0.0011755296929281,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:3n7,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:3w6,0.040718294360902,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:4w6,0.105762600619893,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:3w3,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:4w3,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,20:5w3,0.356987136811741,P. cartilagineum
PLCA_07F0515_0045,batch_4,21:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,22:0,0.00190890490359341,P. cartilagineum
PLCA_07F0515_0045,batch_4,22:1w9c,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,22:1w7c,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,22:2w6,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,21:5w3,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,23:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,22:4w6,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,22:5w6,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,22:3w6,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,22:6w4,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,22:5w3,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,22:6w3,0.00328985480924416,P. cartilagineum
PLCA_07F0515_0045,batch_4,24:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,24:1,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,24:1w9,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,24:1w7,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,26:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,26:4w2,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,27:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,28:0,0,P. cartilagineum
PLCA_07F0515_0045,batch_4,29:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,8:0,7.16e-5,P. cartilagineum
PLCA_07F0528_0114,batch_4,9:0,8.0861718317331e-4,P. cartilagineum
PLCA_07F0528_0114,batch_4,10:0,1.5357909090486e-4,P. cartilagineum
PLCA_07F0528_0114,batch_4,11:0,6.46e-5,P. cartilagineum
PLCA_07F0528_0114,batch_4,11:1,4.4270336431287e-4,P. cartilagineum
PLCA_07F0528_0114,batch_4,12:0,0.00711117730007958,P. cartilagineum
PLCA_07F0528_0114,batch_4,13:0,2.675999311221e-4,P. cartilagineum
PLCA_07F0528_0114,batch_4,13:1,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,i-14:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,14:0,0.0405309182633463,P. cartilagineum
PLCA_07F0528_0114,batch_4,14:1,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,14:1w5,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,i-15:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,a-15:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,15:0,0.00274988016176998,P. cartilagineum
PLCA_07F0528_0114,batch_4,15:1w7,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,15:1w5,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,i-16:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:0,0.189408976465168,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:1w13,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:1w9,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:1w7t,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:1w8c,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:1w7c,0.00662891568507909,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:1w6c,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:1w5t,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:1w5c,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:2w6,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,14:4w3,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,i-17:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,a-17:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:2w5,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:2w4,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,17:0,9.9593713495878e-4,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:3w4,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:3w3,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,17:1w9c,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,17:1w7c,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:4w3,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,16:4w1,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,17:2,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:0,0.0130693479404113,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:1w9t,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:1w9c,0.00489126134972751,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:1w8c,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:1w7c,0.00244330371894096,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:1w5c,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:1w6c,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,"18:2w7,12c",0,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:2w6t,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:2w6c,0.00316175136010574,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:2w3,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:2,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:3w6,0.00303784095721659,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:3w4,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,19:0,0.170235441400269,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:3w3,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:4w3c,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:4w1,0.00121350751374067,P. cartilagineum
PLCA_07F0528_0114,batch_4,18:5w3,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:0,0.00240432720723404,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:1w11,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:1w9,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:1w7,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:1w5,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:2w6,0.00148867005161188,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:3n7,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:3w6,0.0492430412383129,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:4w6,0.123465372568913,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:3w3,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:4w3,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,20:5w3,0.370711420234278,P. cartilagineum
PLCA_07F0528_0114,batch_4,21:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,22:0,0.00319898265487055,P. cartilagineum
PLCA_07F0528_0114,batch_4,22:1w9c,9.1682063358355e-4,P. cartilagineum
PLCA_07F0528_0114,batch_4,22:1w7c,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,22:2w6,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,21:5w3,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,23:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,22:4w6,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,22:5w6,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,22:3w6,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,22:6w4,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,22:5w3,7.4346241733489e-4,P. cartilagineum
PLCA_07F0528_0114,batch_4,22:6w3,5.4101725205121e-4,P. cartilagineum
PLCA_07F0528_0114,batch_4,24:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,24:1,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,24:1w9,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,24:1w7,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,26:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,26:4w2,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,27:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,28:0,0,P. cartilagineum
PLCA_07F0528_0114,batch_4,29:0,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,8:0,4.3e-5,P. cartilagineum
PLCA_09F0718_0077,batch_4,9:0,3.346116184717e-4,P. cartilagineum
PLCA_09F0718_0077,batch_4,10:0,1.1974970592566e-4,P. cartilagineum
PLCA_09F0718_0077,batch_4,11:0,5.04e-5,P. cartilagineum
PLCA_09F0718_0077,batch_4,11:1,6.19e-5,P. cartilagineum
PLCA_09F0718_0077,batch_4,12:0,0.0055846908308968,P. cartilagineum
PLCA_09F0718_0077,batch_4,13:0,1.2949011262775e-4,P. cartilagineum
PLCA_09F0718_0077,batch_4,13:1,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,i-14:0,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,14:0,0.0390395500619662,P. cartilagineum
PLCA_09F0718_0077,batch_4,14:1,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,14:1w5,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,i-15:0,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,a-15:0,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,15:0,0.00197157290952251,P. cartilagineum
PLCA_09F0718_0077,batch_4,15:1w7,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,15:1w5,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,i-16:0,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:0,0.186030881672966,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:1w13,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:1w9,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:1w7t,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:1w8c,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:1w7c,0.0799137343745255,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:1w6c,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:1w5t,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:1w5c,5.1452265991026e-4,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:2w6,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,14:4w3,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,i-17:0,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,a-17:0,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:2w5,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:2w4,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,17:0,7.2079009595446e-4,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:3w4,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:3w3,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,17:1w9c,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,17:1w7c,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:4w3,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,16:4w1,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,17:2,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,18:0,0.00840081429800029,P. cartilagineum
PLCA_09F0718_0077,batch_4,18:1w9t,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,18:1w9c,0.00713971811263004,P. cartilagineum
PLCA_09F0718_0077,batch_4,18:1w8c,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,18:1w7c,0.00358389670126803,P. cartilagineum
PLCA_09F0718_0077,batch_4,18:1w5c,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,18:1w6c,0,P. cartilagineum
PLCA_09F0718_0077,batch_4,"18:2w7,12c",0,P. cartilagineum
PLCA_09F0718_0077,batch_4,18:2w6t,0,P. cartilagineum
